Hans Christian Andersen (/ˈændərsən/, Danish: [ˈhænˀs ˈkʰʁestjæn ˈɑnɐsn̩] ( listen); 2 April 1805 – 4 August 1875) was a Danish author.	An author is the creator or originator of any written work such as a book or play, and is also considered a writer or poet.
Aristotle (/ˈærɪstɒtəl/;[4] Greek: Ἀριστοτέλης Aristotélēs, pronounced [aristotélɛːs]; 384–322 BC) was a Greek philosopher and polymath during the Classical period in Ancient Greece.	A philosopher is someone who practices philosophy.
Honoré de Balzac (/ˈbælzæk/ BAL-zak,[2] more commonly US: /ˈbɔːl-/ BAWL-,[3][4][5] French: [ɔnɔʁe d(ə) balzak]; born Honoré Balzac;[1] 20 May 1799 – 18 August 1850) was a French novelist and playwright.	A writer is a person who uses written words in different writing styles and techniques to communicate ideas.
Ludwig van Beethoven[n 1] (baptised 17 December 1770 – 26 March 1827) was a German composer and pianist. Beethoven remains one of the most admired composers in the history of Western music; his works rank amongst the most performed of the classical music repertoire and span the transition from the Classical period to the Romantic era in classical music.	A composer is a person who writes music. 
Gaius Julius Caesar (Latin: [ˈɡaːiʊs ˈjuːliʊs ˈkae̯sar]; 12 July 100 BC – 15 March 44 BC) was a Roman general and statesman.	A general officer is an officer of high rank in the armies, and in some nations' air forces, space forces, and marines or naval infantry.[a]
Christopher Columbus[a] (/kəˈlʌmbəs/;[3] born between 25 August and 31 October 1451, died 20 May 1506) was an Italian[b] explorer and navigator who completed four Spanish-based voyages across the Atlantic Ocean sponsored by the Catholic Monarchs of Spain, opening the way for the widespread European exploration and colonization of the Americas.	An explorer is a person involved in exploration
"Confucius (/kənˈfjuːʃəs/ kən-FEW-shəs; Chinese: 孔夫子; pinyin: Kǒng Fūzǐ, ""Master Kǒng""; or commonly 孔子; Kǒngzǐ; c. 551 – c. 479 BCE) was a Chinese philosopher and politician of the Spring and Autumn period who is traditionally considered the paragon of Chinese sages."	A philosopher is someone who practices philosophy.
Dante Alighieri (Italian: [ˈdante aliˈɡjɛːri]), probably baptized Durante di Alighiero degli Alighieri[note 1] and often referred to simply as Dante (/ˈdɑːnteɪ, ˈdænteɪ, ˈdænti/,[2][3] also US: /ˈdɑːnti/;[4] c. 1265 – 14 September 1321), was an Italian[a] poet, writer and philosopher. 	A poet is a person who creates poetry.
Charles Robert Darwin FRS FRGS FLS FZS JP[6] (/ˈdɑːrwɪn/;[7] DAHR-win; 12 February 1809 – 19 April 1882) was an English naturalist, geologist and biologist,[8] best known for his contributions to evolutionary biology. 	A biologist is a scientist who conducts research in biology. 
John Christopher Depp II (born June 9, 1963) is an American actor, producer, and musician.	An actor or actress is a person who portrays a character in a performance.
René Descartes (/deɪˈkɑːrt/ or UK: /ˈdeɪkɑːrt/; French: [ʁəne dekaʁt] ( listen); Latinized: Renatus Cartesius;[note 3][15] 31 March 1596 – 11 February 1650[16][17][18]: 58 ) was a French lay Catholic philosopher, scientist, and mathematician, widely considered a seminal figure in the emergence of modern philosophy and science.	A philosopher is someone who practices philosophy.
Charles John Huffam Dickens FRSA (/ˈdɪkɪnz/; 7 February 1812 – 9 June 1870) was an English writer and social critic.	A novelist is an author or writer of novels, though often novelists also write in other genres of both fiction and non-fiction.
Thomas Alva Edison (February 11, 1847 – October 18, 1931) was an American inventor and businessman.[1][2][3] He developed many devices in fields such as electric power generation, mass communication, sound recording, and motion pictures.	A businessperson is an individual who has ownership or shareholdings over a private sector and undertakes activities (commercial or industrial) for the purpose of generating cash flow, sales, and revenue by using a combination of human, financial, intellectual and physical capital with a view to fueling economic development and growth. 
Albert Einstein (/ˈaɪnstaɪn/ EYEN-styne;[6] German: [ˈalbɛʁt ˈʔaɪnʃtaɪn] ( listen); 14 March 1879 – 18 April 1955) was a German-born theoretical physicist,[7] widely acknowledged to be one of the greatest and most influential physicists of all time.	A physicist is a scientist who specializes in the field of physics, which encompasses the interactions of matter and energy at all length and time scales in the physical universe.
Leonhard Euler (/ˈɔɪlər/ OY-lər,[2] German: [ˈɔʏlɐ] ( listen);[a] 15 April 1707 – 18 September 1783) was a Swiss mathematician, physicist, astronomer, geographer, logician and engineer who founded the studies of graph theory and topology and made pioneering and influential discoveries in many other branches of mathematics such as analytic number theory, complex analysis, and infinitesimal calculus.	A mathematician is someone who uses an extensive knowledge of mathematics in their work, typically to solve mathematical problems.
Johann Wolfgang von Goethe[a] (28 August 1749 – 22 March 1832) was a German poet, playwright, novelist, scientist, statesman, theatre director, and critic. 	A poet is a person who creates poetry.
Stephen William Hawking CH CBE FRS FRSA (8 January 1942 – 14 March 2018) was an English theoretical physicist, cosmologist, and author who, at the time of his death, was director of research at the Centre for Theoretical Cosmology at the University of Cambridge.	A physicist is a scientist who specializes in the field of physics, which encompasses the interactions of matter and energy at all length and time scales in the physical universe.
Franz Joseph Haydn[a] (/ˈhaɪdən/ HY-dən, German: [ˈfʁants ˈjoːzɛf ˈhaɪdn̩] ( listen); 31 March[b] 1732 – 31 May 1809) was an Austrian composer of the Classical period.	A composer is a person who writes music. 
Georg Wilhelm Friedrich Hegel (/ˈheɪɡəl/;[3][4] German: [ˈɡeːɔʁk ˈvɪlhɛlm ˈfʁiːdʁɪç ˈheːɡl̩];[4][5] 27 August 1770 – 14 November 1831) was a German philosopher.	A philosopher is someone who practices philosophy.
Adolf Hitler (German: [ˈadoːlf ˈhɪt.lɐ] ( listen); 20 April 1889 – 30 April 1945) was an Austrian-born German politician who was the dictator of Germany from 1933 until his death in 1945.	A dictator is a political leader who possesses absolute power.
David Hume (/hjuːm/; born David Home; 7 May 1711 NS (26 April 1711 OS) – 25 August 1776)[10] was a Scottish Enlightenment philosopher, historian, economist, librarian[11] and essayist, who is best known today for his highly influential system of philosophical empiricism, scepticism, and naturalism. 	A philosopher is someone who practices philosophy.
Angelina Jolie[3] DCMG (/dʒoʊˈliː/; born Angelina Jolie Voight;[4] June 4, 1975) is an American actress, filmmaker, and humanitarian.	An actor or actress is a person who portrays a character in a performance.
Immanuel Kant (UK: /kænt/,[18][19] US: /kɑːnt/,[20][21] German: [ɪˈmaːnu̯eːl ˈkant, -nu̯ɛl];[22][23] 22 April 1724 – 12 February 1804) was a German philosopher and one of the central Enlightenment thinkers. 	A philosopher is someone who practices philosophy.
Johannes Kepler (/ˈkɛplər/;[2] German: [joˈhanəs ˈkɛplɐ, -nɛs -] ( listen);[3][4] 27 December 1571 – 15 November 1630) was a German astronomer, mathematician, astrologer, natural philosopher and writer on music.	An astronomer is a scientist in the field of astronomy who focuses their studies on a specific question or field outside the scope of Earth.
Abraham Lincoln (/ˈlɪŋkən/ LINK-ən; February 12, 1809 – April 15, 1865) was an American lawyer and statesman who served as the 16th president of the United States from 1861 until his assassination in 1865.	A head of state (or chief of state) is the public persona who officially embodies a state[1] in its unity and legitimacy.
"John Locke FRS (/lɒk/; 29 August 1632 – 28 October 1704) was an English philosopher and physician, widely regarded as one of the most influential of Enlightenment thinkers and commonly known as the ""Father of Liberalism"". "	A philosopher is someone who practices philosophy.
Karl Heinrich Marx FRSA (German: [maʁks]; 5 May 1818 – 14 March 1883) was a German philosopher, critic of political economy, economist, historian, sociologist, political theorist, journalist and socialist revolutionary.	A philosopher is someone who practices philosophy.
James Clerk Maxwell FRSE FRS (13 June 1831 – 5 November 1879) was a Scottish mathematician[1][2] and scientist responsible for the classical theory of electromagnetic radiation, which was the first theory to describe electricity, magnetism and light as different manifestations of the same phenomenon.	A physicist is a scientist who specializes in the field of physics, which encompasses the interactions of matter and energy at all length and time scales in the physical universe.
"Mencius (/ˈmɛnʃiəs/ MEN-shee-əs);[1] born Mèng Kē (Chinese: 孟軻); or Mèngzǐ (Chinese: 孟子; 372–289 BC) was a Chinese Confucian philosopher who has often been described as the ""second Sage"", that is, after only Confucius himself."	A philosopher is someone who practices philosophy.
Michelangelo di Lodovico Buonarroti Simoni (Italian: [mikeˈlandʒelo di lodoˈviːko ˌbwɔnarˈrɔːti siˈmoːni]; 6 March 1475 – 18 February 1564), known simply as Michelangelo (English: /ˌmaɪkəlˈændʒəloʊ,ˌmɪk-/[1]), was an Italian sculptor, painter, architect and poet of the High Renaissance.	An artist is a person engaged in an activity related to creating art, practicing the arts, or demonstrating an art.
Moses[note 1] (/ˈmoʊzɪz, -zɪs/)[2] is considered the most important prophet in Judaism[3][4] and one of the most important prophets in Christianity, Islam, the Druze faith,[5][6] the Baháʼí Faith and other Abrahamic religions.	In religion, a prophet is an individual who is regarded as being in contact with a divine being and is said to speak on behalf of that being, serving as an intermediary with humanity by delivering messages or teachings from the supernatural source to other people. 
Wolfgang Amadeus Mozart[n 1] (27 January 1756 – 5 December 1791), baptised as Joannes Chrysostomus Wolfgangus Theophilus Mozart,[n 2] was a prolific and influential composer of the Classical period.	A composer is a person who writes music. 
Napoleon, also Napoleon Bonaparte[a] (born Napoleone Buonaparte; 15 August 1769 – 5 May 1821), and later known by his regnal name Napoleon I, was a French military and political leader who rose to prominence during the French Revolution and led several successful campaigns during the Revolutionary Wars.	An emperor (from Latin: imperator, via Old French: empereor)[1] is a monarch, and usually the sovereign ruler of an empire or another type of imperial realm.
"Sir Isaac Newton PRS (25 December 1642 – 20 March 1726/27[a]) was an English mathematician, physicist, astronomer, alchemist, theologian, and author (described in his time as a ""natural philosopher""), widely recognised as one of the greatest mathematicians and physicists of all time and among the most influential scientists."	A mathematician is someone who uses an extensive knowledge of mathematics in their work, typically to solve mathematical problems.
Alfredo James Pacino (/pəˈtʃiːnoʊ/; Italian: [paˈtʃiːno]; born April 25, 1940) is an American actor. Considered one of the most influential actors of the 20th century, he has received numerous accolades: including an Academy Award, two Tony Awards, and two Primetime Emmy Awards, making him one of the few performers to have achieved the Triple Crown of Acting.	An actor or actress is a person who portrays a character in a performance.
Blaise Pascal (/pæˈskæl/ pass-KAL, also UK: /-ˈskɑːl,ˈpæskəl,-skæl/ -⁠KAHL, PASS-kəl, -⁠kal, US: /pɑːˈskɑːl/ pahs-KAHL;[3][4][5][6][7] French: [blɛz paskal]; 19 June 1623 – 19 August 1662) was a French mathematician, physicist, inventor, philosopher, writer, and Catholic theologian.	A mathematician is someone who uses an extensive knowledge of mathematics in their work, typically to solve mathematical problems.
Pablo Ruiz Picasso[a][b] (25 October 1881 – 8 April 1973) was a Spanish painter, sculptor, printmaker, ceramicist and theatre designer who spent most of his adult life in France.	An artist is a person engaged in an activity related to creating art, practicing the arts, or demonstrating an art.
Plato (/ˈpleɪtoʊ/ PLAY-toe;[2] Greek: Πλάτων Plátōn; 428/427 or 424/423 – 348/347 BC) was a Greek philosopher born in Athens during the Classical period in Ancient Greece.	A philosopher is someone who practices philosophy.
Raffaello Sanzio da Urbino,[a] better known as Raphael (/ˈræfeɪəl/; US: /ˈræfiəl,ˈreɪfi-/ or /ˌrɑːfaɪˈɛl,-fi-/;[2] March 28 or April 6, 1483 – April 6, 1520),[3][b] was an Italian painter and architect of the High Renaissance.	An artist is a person engaged in an activity related to creating art, practicing the arts, or demonstrating an art.
Rembrandt Harmenszoon van Rijn (/ˈrɛmbrænt, ˈrɛmbrɑːnt/,[2] Dutch: [ˈrɛmbrɑnt ˈɦɑrmə(n)ˌsoːɱ vɑn ˈrɛin] ( listen); 15 July 1606[1] – 4 October 1669), usually simply known as Rembrandt, was a Dutch Golden Age painter, printmaker and draughtsman.	An artist is a person engaged in an activity related to creating art, practicing the arts, or demonstrating an art.
Jean-Jacques Rousseau (UK: /ˈruːsoʊ/, US: /ruːˈsoʊ/[1][2] French: [ʒɑ̃ ʒak ʁuso]; 28 June 1712 – 2 July 1778) was a Genevan philosopher, writer, and composer.	A philosopher is someone who practices philosophy.
Arnold Alois Schwarzenegger (/ˈʃvɑːrtsnɛɡər/;[1] pronounced [ˈaʁnɔlt ˈaːlɔɪ̯s ˈʃvaʁt͡səneːɡɐ] ( listen); born July 30, 1947) is an Austrian-American actor, film producer, businessman, former bodybuilder and politician who served as the 38th governor of California between 2003 and 2011.	An actor or actress is a person who portrays a character in a performance.
William Shakespeare (bapt. 26 April 1564 – 23 April 1616)[a] was an English playwright, poet and actor. He is widely regarded as the greatest writer in the English language and the world's greatest dramatist. 	A playwright or dramatist is a person who writes plays.
Baruch (de) Spinoza[13][b] (24 November 1632 – 21 February 1677)[17][18][19][20] was a Dutch philosopher of Portuguese Sephardic Jewish origin.	A philosopher is someone who practices philosophy.
Joseph Vissarionovich Stalin[g] (born Ioseb Besarionis dze Jughashvili;[d] 18 December [O.S. 6 December] 1878[1] – 5 March 1953) was a Georgian revolutionary and Soviet political leader who led the Soviet Union from 1922 until his death in 1953.	A dictator is a political leader who possesses absolute power.
Richard Georg Strauss (German: [ˈʁɪçaʁt ˈʃtʁaʊs]; 11 June 1864 – 8 September 1949) was a German composer, conductor, pianist, and violinist.	A composer is a person who writes music. 
Count Lev Nikolayevich Tolstoy[note 1] (/ˈtoʊlstɔɪ, ˈtɒl-/;[2] Russian: Лев Николаевич Толстой,[note 2] IPA: [ˈlʲef nʲɪkɐˈla(j)ɪvʲɪtɕ tɐlˈstoj] ( listen); 9 September [O.S. 28 August] 1828 – 20 November [O.S. 7 November] 1910), usually referred to in English as Leo Tolstoy, was a Russian writer who is regarded as one of the greatest authors of all time.	A novelist is an author or writer of novels, though often novelists also write in other genres of both fiction and non-fiction.
Harry S. Truman[b] (May 8, 1884 – December 26, 1972) was the 33rd president of the United States, serving from 1945 to 1953. A member of the Democratic Party, he previously served as the 34th vice president from January to April 1945 under Franklin Roosevelt and as a United States Senator from Missouri from 1935 to January 1945.	A head of state (or chief of state) is the public persona who officially embodies a state[1] in its unity and legitimacy.
"Wilhelm Richard Wagner (/ˈvɑːɡnər/ VAHG-nər;[1][2] German: [ˈʁɪçaʁt ˈvaːɡnɐ] ( listen); 22 May 1813 – 13 February 1883) was a German composer, theatre director, polemicist, and conductor who is chiefly known for his operas (or, as some of his mature works were later known, ""music dramas"")."	A composer is a person who writes music. 
Ludwig Josef Johann Wittgenstein (/ˈvɪtɡənʃtaɪn, -staɪn/ VIT-gən-s(h)tyne;[21] German: [ˈluːtvɪç ˈjoːzɛf 'joːhan ˈvɪtɡn̩ʃtaɪn]; 26 April 1889 – 29 April 1951) was an Austrian-British philosopher who worked primarily in logic, the philosophy of mathematics, the philosophy of mind, and the philosophy of language. 	A philosopher is someone who practices philosophy.
